basicid,GEOID,Category,Category Type,Openings_2024_zscore,Jobs_2024_zscore
1499189,48257050401,All Jobs,All Jobs,-1.4225160834000001,-1.3211041495
1500487,48257050402,All Jobs,All Jobs,-1.458563987,-1.355890171
1501785,48257050500,All Jobs,All Jobs,-1.0332426591,-0.9873548071
1503083,48257050601,All Jobs,All Jobs,-1.6356522482,-1.5229111523999999
1504381,48257050801,All Jobs,All Jobs,-1.4536519764,-1.3478203314
1505679,48257050802,All Jobs,All Jobs,-1.7355160716,-1.6176426523
1506977,48257051000,All Jobs,All Jobs,-1.3924444725,-1.3080625008
1508275,48257051100,All Jobs,All Jobs,-1.2390330938,-1.1460054504000001
1509573,48257051201,All Jobs,All Jobs,-1.6438407181999999,-1.5349174364
1510871,48257051202,All Jobs,All Jobs,-1.6005941903,-1.5019645613
1512169,48257051301,All Jobs,All Jobs,-1.5788416913,-1.4823826785
1513467,48257051302,All Jobs,All Jobs,-1.7635368803,-1.6593014495
1514765,48439111025,All Jobs,All Jobs,-0.5706434042,-0.6965860163
1516063,48439111567,All Jobs,All Jobs,-0.6614726805000001,-0.6627225819
1517361,48439113509,All Jobs,All Jobs,1.0311741689,0.9258393205000001
1518659,48439113510,All Jobs,All Jobs,1.1192588424,1.0259720742
1519957,48397040301,All Jobs,All Jobs,-1.1784268883,-1.0991532029
1521255,48397040303,All Jobs,All Jobs,-1.1784268883,-1.0991532029
1522553,48397040411,All Jobs,All Jobs,-1.3799166153,-1.2828228265
1523851,48397040412,All Jobs,All Jobs,-1.5347745972,-1.4259915727
1525149,48397040101,All Jobs,All Jobs,-1.0564327986,-0.9993822104000001
1526447,48397040103,All Jobs,All Jobs,-1.2225569823,-1.1545409489
1527745,48397040104,All Jobs,All Jobs,-1.4037504414,-1.3059378372000001
1529043,48439122200,All Jobs,All Jobs,0.47190077280000003,0.4391206742
1530341,48397040201,All Jobs,All Jobs,-1.1792455272,-1.1041512894
1531639,48397040202,All Jobs,All Jobs,-1.0690743851,-1.0099040922
1532937,48397040203,All Jobs,All Jobs,-1.2571908349,-1.1769477638999999
1534235,48397040304,All Jobs,All Jobs,-0.7020717714,-0.7072802272000001
1535533,48397040305,All Jobs,All Jobs,-0.7389680846000001,-0.7125120445
1536831,48397040403,All Jobs,All Jobs,-1.3485433117,-1.2560884849
1538129,48397040404,All Jobs,All Jobs,-1.1152641241,-1.0452521556
1539427,48397040405,All Jobs,All Jobs,-1.2788166481,-1.2022555855000001
1540725,48397040406,All Jobs,All Jobs,-1.1931480283,-1.1162967194
1542023,48397040407,All Jobs,All Jobs,-1.3316109475,-1.2401959038
1543321,48439106005,All Jobs,All Jobs,-0.4193085265,-0.47779515240000003
1544619,48439106006,All Jobs,All Jobs,-0.5894144854000001,-0.6294644012
1545917,48397040408,All Jobs,All Jobs,-1.2156763618,-1.1391913812
1547215,48397040409,All Jobs,All Jobs,-1.2455470083,-1.1610656984
1548513,48397040410,All Jobs,All Jobs,-1.2442237117000001,-1.1651381764
1549811,48397040503,All Jobs,All Jobs,-0.8451986565,-0.8414596886
1551109,48397040507,All Jobs,All Jobs,-0.9186275331,-0.8875536631000001
1552407,48397040508,All Jobs,All Jobs,-1.273354999,-1.1845223696
1553705,48397040509,All Jobs,All Jobs,-1.4094975333,-1.3134672031
1555003,48397040510,All Jobs,All Jobs,-1.3599881223999999,-1.2631260329
1556301,48397040511,All Jobs,All Jobs,-1.2530162998,-1.1698986471
1557599,48397040512,All Jobs,All Jobs,-1.1050287888,-1.0328370626
1558897,48397040513,All Jobs,All Jobs,-1.3681002493,-1.2731467585
1560195,48397040514,All Jobs,All Jobs,-1.4734302902,-1.3705052423000001
1561493,48439106503,All Jobs,All Jobs,0.0586551472,-0.0777255895
1562791,48439111309,All Jobs,All Jobs,-0.7157703958,-0.6902028870000001
1564089,48439111568,All Jobs,All Jobs,-0.7391180648,-0.7253145213000001
1565387,48439113946,All Jobs,All Jobs,-0.6955595686,-0.6916636217000001
1566685,48439100201,All Jobs,All Jobs,-0.2249793232,-0.2738917259
1567983,48439101301,All Jobs,All Jobs,-0.050896095,-0.1457285238
1569281,48439100101,All Jobs,All Jobs,0.0744419104,-0.057658406200000005
1570579,48439100102,All Jobs,All Jobs,-0.11181931340000001,-0.1724503805
1571877,48439100202,All Jobs,All Jobs,-0.2183502794,-0.2740519688
1573175,48439100300,All Jobs,All Jobs,-0.7660148731,-0.7618071470000001
1574473,48439100401,All Jobs,All Jobs,-0.6517163848,-0.6607086981
1575771,48439100402,All Jobs,All Jobs,-0.6428171221,-0.6469516566
1577069,48439100503,All Jobs,All Jobs,-0.5296779314,-0.5654475977
1578367,48439100504,All Jobs,All Jobs,-0.6637419817,-0.7054471616
1579665,48439100505,All Jobs,All Jobs,-0.9071795489000001,-0.886518593
1580963,48439100506,All Jobs,All Jobs,-0.6811712453000001,-0.6947032201000001
1582261,48439100601,All Jobs,All Jobs,-1.1443370063,-1.0969534102
1583559,48439100602,All Jobs,All Jobs,-0.4401250942,-0.26745273810000003
1584857,48439100700,All Jobs,All Jobs,-0.6478635174,-0.6563851970000001
1586155,48439100800,All Jobs,All Jobs,-0.4281346298,-0.4604930607
1587453,48439100900,All Jobs,All Jobs,-0.2817525684,-0.3294007976
1588751,48439103702,All Jobs,All Jobs,-0.2717797813,-0.3792708514
1590049,48439101201,All Jobs,All Jobs,-0.2093949484,-0.18978422050000002
1591347,48439101202,All Jobs,All Jobs,0.2075595042,0.048476429700000004
1592645,48439101302,All Jobs,All Jobs,-0.4751851099,-0.5013061472
1593943,48439101401,All Jobs,All Jobs,-0.3421395752,-0.3930972419
1595241,48439101402,All Jobs,All Jobs,-0.1795251022,-0.27041856000000003
1596539,48439101403,All Jobs,All Jobs,-0.1574654349,-0.2582157858
1597837,48439101500,All Jobs,All Jobs,-0.2554501683,-0.3345461838
1599135,48439101700,All Jobs,All Jobs,-0.0150652591,-0.0998397183
1600433,48439102000,All Jobs,All Jobs,0.45448402200000004,0.2745538867
1601731,48439102101,All Jobs,All Jobs,-0.35526519230000003,-0.3943077099
1603029,48439102102,All Jobs,All Jobs,-0.6428732009,-0.6694485476
1604327,48439102202,All Jobs,All Jobs,0.0337551097,-0.1069207892
1605625,48439102201,All Jobs,All Jobs,-0.7361933778,-0.7387048147
1606923,48439103602,All Jobs,All Jobs,-0.1876955633,-0.2797460274
1608221,48439103701,All Jobs,All Jobs,-0.048612459600000005,-0.1676110402
1609519,48439102301,All Jobs,All Jobs,-0.09388263000000001,-0.21733502300000002
1610817,48439102302,All Jobs,All Jobs,-0.33421462160000004,-0.42055283590000003
1612115,48439102401,All Jobs,All Jobs,-0.42174405330000003,-0.4871882784
1613413,48439102402,All Jobs,All Jobs,-0.5270538290000001,-0.6019218733
1614711,48439102500,All Jobs,All Jobs,-0.0924434268,-0.21533743260000002
1616009,48439102601,All Jobs,All Jobs,0.2531515499,0.0574920032
1617307,48439102602,All Jobs,All Jobs,0.3895823248,0.19397006760000002
1618605,48439102700,All Jobs,All Jobs,-0.1390288167,-0.1922695173
1619903,48439103500,All Jobs,All Jobs,-0.09083048910000001,-0.1847197494
1621201,48439103601,All Jobs,All Jobs,-0.3175927273,-0.3996534319
1622499,48439103800,All Jobs,All Jobs,-0.0489185282,-0.1713081898
1623797,48439104100,All Jobs,All Jobs,1.1779576224000001,1.4214212362
1625095,48439104202,All Jobs,All Jobs,-0.12624585030000002,-0.3364981309
1626393,48439104203,All Jobs,All Jobs,0.0113489908,-0.2916799581
1627691,48439104204,All Jobs,All Jobs,0.32589332330000004,0.07097281500000001
1628989,48439104301,All Jobs,All Jobs,0.4100283044,0.1228897085
1630287,48439104302,All Jobs,All Jobs,-0.2528819331,-0.3538092362
1631585,48439104400,All Jobs,All Jobs,-0.1894740838,-0.2454431564
1632883,48439104502,All Jobs,All Jobs,0.1321606997,0.019050686
1634181,48439104503,All Jobs,All Jobs,-0.0186739502,-0.1526263252
1635479,48439104504,All Jobs,All Jobs,-0.4982028391,-0.5428923353
1636777,48439106512,All Jobs,All Jobs,0.0732774009,-0.0631046909
1638075,48439104505,All Jobs,All Jobs,-0.0919827903,-0.22097148260000002
1639373,48439104601,All Jobs,All Jobs,-0.0536272096,-0.2020607321
1640671,48439104602,All Jobs,All Jobs,-0.0291947717,-0.2070666847
1641969,48439104603,All Jobs,All Jobs,-0.4335987221,-0.5076203045000001
1643267,48439105203,All Jobs,All Jobs,-0.5406579116,-0.5984579800000001
1644565,48439104604,All Jobs,All Jobs,0.0773724907,-0.11315167450000001
1645863,48439105703,All Jobs,All Jobs,-0.396383851,-0.5075413799
1647161,48439105705,All Jobs,All Jobs,-0.6648457182,-0.7470179210000001
1648459,48439104605,All Jobs,All Jobs,-0.4969523072,-0.5610899716000001
1649757,48439104701,All Jobs,All Jobs,-0.279295148,-0.4195161965
1651055,48439104702,All Jobs,All Jobs,-0.34099580490000003,-0.4306498059
1652353,48439104802,All Jobs,All Jobs,-0.4634407216,-0.5653323397000001
1653651,48439104803,All Jobs,All Jobs,-0.2801946607,-0.4551027527
1654949,48439104804,All Jobs,All Jobs,-0.23082477440000002,-0.41419175620000004
1656247,48439104900,All Jobs,All Jobs,-0.2049142905,-0.2813310166
1657545,48439105007,All Jobs,All Jobs,0.0324887773,-0.0204438446
1658843,48439105008,All Jobs,All Jobs,-0.44934826640000003,-0.4721341572
1660141,48439105009,All Jobs,All Jobs,0.7161282974000001,0.60398962
1661439,48439105201,All Jobs,All Jobs,-0.4530208979,-0.5455278848
1662737,48439105204,All Jobs,All Jobs,-0.5539602501,-0.6138518737
1664035,48439105206,All Jobs,All Jobs,-0.4585375043,-0.5582237261
1665333,48439105207,All Jobs,All Jobs,-0.270696676,-0.4097656166
1666631,48439106513,All Jobs,All Jobs,-0.3469702035,-0.4053585214
1667929,48439105403,All Jobs,All Jobs,0.0624427272,-0.1590181092
1669227,48439105404,All Jobs,All Jobs,-0.31412062300000004,-0.4595756862
1670525,48439105405,All Jobs,All Jobs,0.1369899677,-0.07904316360000001
1671823,48439105407,All Jobs,All Jobs,-0.3368358992,-0.45626897190000004
1673121,48439105701,All Jobs,All Jobs,-0.1128408515,-0.2832108367
1674419,48439105408,All Jobs,All Jobs,-0.22513152460000002,-0.3724960557
1675717,48439105502,All Jobs,All Jobs,-0.2685098334,-0.44703679500000004
1677015,48439105503,All Jobs,All Jobs,-0.6166058496,-0.7200069416
1678313,48439105505,All Jobs,All Jobs,-0.26222135820000003,-0.4540445657
1679611,48439105511,All Jobs,All Jobs,-0.5454483681,-0.6950884364000001
1680909,48439105512,All Jobs,All Jobs,-0.623693708,-0.7337637999000001
1682207,48439105513,All Jobs,All Jobs,-0.5277683584,-0.5933661476000001
1683505,48439105514,All Jobs,All Jobs,-0.1909318455,-0.3238971299
1684803,48439105515,All Jobs,All Jobs,-0.6855139518000001,-0.7767374344
1686101,48439105516,All Jobs,All Jobs,-0.6420839538,-0.7582242811000001
1687399,48439105517,All Jobs,All Jobs,-0.41069934140000003,-0.5781485302
1688697,48439105518,All Jobs,All Jobs,-0.2696565164,-0.4542798447
1689995,48439105519,All Jobs,All Jobs,-0.678989916,-0.7485154866
1691293,48439105520,All Jobs,All Jobs,-0.8243169537,-0.8608829691000001
1692591,48439105600,All Jobs,All Jobs,-0.1615628006,-0.3414413035
1693889,48439105800,All Jobs,All Jobs,0.20079302740000002,-0.0171630516
1695187,48439105901,All Jobs,All Jobs,0.1551981066,0.026538667800000002
1696485,48439105902,All Jobs,All Jobs,-0.28633851800000004,-0.3744065206
1697783,48439106002,All Jobs,All Jobs,-0.2160616548,-0.19921702970000002
1699081,48439106004,All Jobs,All Jobs,-0.7538558849,-0.7530475941
1700379,48439106101,All Jobs,All Jobs,0.1518048266,0.0063954558
1701677,48439106102,All Jobs,All Jobs,-0.4387552799,-0.4790714341
1702975,48439106201,All Jobs,All Jobs,-0.21156127460000002,-0.3565865234
1704273,48439106202,All Jobs,All Jobs,-0.2154803691,-0.31515604540000003
1705571,48439106300,All Jobs,All Jobs,-0.2407746118,-0.3394122811
1706869,48439106400,All Jobs,All Jobs,-0.3763898231,-0.43798969930000003
1708167,48439106502,All Jobs,All Jobs,-0.0528272652,-0.1723147659
1709465,48439106507,All Jobs,All Jobs,-0.0883091198,-0.16452508670000002
1710763,48439106514,All Jobs,All Jobs,-0.0064916788,-0.11364280530000001
1712061,48439106515,All Jobs,All Jobs,-0.18123166000000002,-0.25520150810000003
1713359,48439106509,All Jobs,All Jobs,-0.5878175814000001,-0.5403292645000001
1714657,48439106518,All Jobs,All Jobs,2.0468371269,1.8025118191
1715955,48439106519,All Jobs,All Jobs,0.27978935860000004,0.12638294590000002
1717253,48439106520,All Jobs,All Jobs,0.1826104655,0.0085990226
1718551,48439106521,All Jobs,All Jobs,-0.0558514419,-0.1287243062
1719849,48439106522,All Jobs,All Jobs,-0.1464346031,-0.22572587330000002
1721147,48439106523,All Jobs,All Jobs,0.6822510533,0.6133775193000001
1722445,48439106524,All Jobs,All Jobs,0.2047636737,0.1696640317
1723743,48439106525,All Jobs,All Jobs,-0.16780427990000002,-0.2269195616
1725041,48439106526,All Jobs,All Jobs,-0.4459546922,-0.46258196360000003
1726339,48439106600,All Jobs,All Jobs,-0.5537746734,-0.5879313065
1727637,48439110103,All Jobs,All Jobs,-0.2491060207,-0.2739747365
1728935,48439106700,All Jobs,All Jobs,-1.1921479381,-1.1324228976
1730233,48439110102,All Jobs,All Jobs,-0.2617590815,-0.30237882790000004
1731531,48439110104,All Jobs,All Jobs,-0.0123782573,-0.057101747
1732829,48439110202,All Jobs,All Jobs,-0.1838922928,-0.2770623949
1734127,48439110204,All Jobs,All Jobs,-0.1899684354,-0.2160817686
1735425,48439110205,All Jobs,All Jobs,-0.0435769759,-0.0872657412
1736723,48439110206,All Jobs,All Jobs,-0.6404523578,-0.6298642751
1738021,48439110301,All Jobs,All Jobs,0.2529392841,0.13243390700000002
1739319,48439110302,All Jobs,All Jobs,-0.0794595649,-0.16974369960000002
1740617,48439111544,All Jobs,All Jobs,-0.5337518703,-0.5425078596
1741915,48439110401,All Jobs,All Jobs,-0.4529931766,-0.5894540362
1743213,48439110402,All Jobs,All Jobs,-0.6966721071,-0.7291861283000001
1744511,48439110500,All Jobs,All Jobs,-0.6162377386,-0.6545424112
1745809,48439110600,All Jobs,All Jobs,-0.3209789926,-0.4046985032
1747107,48439110703,All Jobs,All Jobs,-0.44988874640000004,-0.5302031738
1748405,48439110704,All Jobs,All Jobs,-0.1626634597,-0.2776840461
1749703,48439110705,All Jobs,All Jobs,-0.6943146881000001,-0.7054328318
1751001,48439110706,All Jobs,All Jobs,-0.5846574946,-0.6198941145
1752299,48439110805,All Jobs,All Jobs,-0.7379497108,-0.7734860012
1753597,48439110806,All Jobs,All Jobs,-1.420534164,-1.3418321535
1754895,48439110807,All Jobs,All Jobs,-0.8578377307,-0.8465284481
1756193,48439110808,All Jobs,All Jobs,-1.1980526957,-1.137265326
1757491,48439110809,All Jobs,All Jobs,-1.0309464003,-0.9946557216
1758789,48439110901,All Jobs,All Jobs,-0.6305312980000001,-0.6584016479
1760087,48439110903,All Jobs,All Jobs,-0.3428330036,-0.4547161831
1761385,48439110905,All Jobs,All Jobs,-0.7771336148,-0.7942723959
1762683,48439111018,All Jobs,All Jobs,-1.11930679,-1.1065174709
1763981,48439110906,All Jobs,All Jobs,-1.1243466252,-1.1214610931
1765279,48439110907,All Jobs,All Jobs,-0.876811538,-0.8842699393000001
1766577,48439111003,All Jobs,All Jobs,-0.4618349363,-0.5273049547
1767875,48439111571,All Jobs,All Jobs,0.040703583200000004,0.028754308000000003
1769173,48439111572,All Jobs,All Jobs,0.41006132440000004,0.35578614080000004
1770471,48439111010,All Jobs,All Jobs,-1.3524090487,-1.2854963402
1771769,48439111015,All Jobs,All Jobs,-0.9357159495,-0.9387446884
1773067,48439111019,All Jobs,All Jobs,-0.8376034313,-0.8390288115000001
1774365,48439111020,All Jobs,All Jobs,-0.7205655390000001,-0.7639121069
1775663,48439111021,All Jobs,All Jobs,-1.237496446,-1.2015376652
1776961,48439111022,All Jobs,All Jobs,-1.1021920786,-1.0830361422
1778259,48439111023,All Jobs,All Jobs,-0.9253235039000001,-0.9444016132
1779557,48439111026,All Jobs,All Jobs,-0.9277141559000001,-0.9529778904
1780855,48439111027,All Jobs,All Jobs,-1.1600539456,-1.1120829058
1782153,48439111104,All Jobs,All Jobs,-0.1641547578,-0.2770103268
1783451,48439111028,All Jobs,All Jobs,-1.0518490713,-1.0241647324
1784749,48439111315,All Jobs,All Jobs,-0.5317844713000001,-0.5367059508
1786047,48439111316,All Jobs,All Jobs,-0.600537587,-0.6072964407
1787345,48439111317,All Jobs,All Jobs,-1.0368888601,-0.9983936979
1788643,48439111029,All Jobs,All Jobs,-0.8795685313,-0.8957955644000001
1789941,48439111030,All Jobs,All Jobs,-0.9037453137,-0.8962312606
1791239,48439111031,All Jobs,All Jobs,-0.8999131737,-0.9133628622000001
1792537,48439111032,All Jobs,All Jobs,-0.8264440152,-0.8913563715
1793835,48439111033,All Jobs,All Jobs,-0.8977403668,-0.9072864704
1795133,48439111102,All Jobs,All Jobs,-0.5516087433,-0.5836569451
1796431,48439111103,All Jobs,All Jobs,-0.3787912865,-0.45637107650000003
1797729,48439111202,All Jobs,All Jobs,-0.5922805303,-0.6009835066
1799027,48439111203,All Jobs,All Jobs,-1.0119612155,-1.0011505308
1800325,48439111204,All Jobs,All Jobs,-1.1765455073,-1.1340745152
1801623,48439111304,All Jobs,All Jobs,-0.6319538422000001,-0.6395125946
1802921,48439111307,All Jobs,All Jobs,-0.7018908261,-0.6782378292
1804219,48439111308,All Jobs,All Jobs,-0.7748269590000001,-0.7524000918
1805517,48439111306,All Jobs,All Jobs,-1.0765265095,-1.0225691575
1806815,48439111311,All Jobs,All Jobs,-0.6079378444,-0.6083224234
1808113,48439111312,All Jobs,All Jobs,-0.6288787722,-0.6295689875
1809411,48439111314,All Jobs,All Jobs,-0.7461055148,-0.7303299652
1810709,48439111318,All Jobs,All Jobs,-1.0271594802,-0.9694007225000001
1812007,48439111319,All Jobs,All Jobs,-0.6014116259,-0.6004754688
1813305,48439111406,All Jobs,All Jobs,-0.8102516745,-0.8011096168
1814603,48439111553,All Jobs,All Jobs,-0.1836317478,-0.24371923780000002
1815901,48439111320,All Jobs,All Jobs,-0.9239136666000001,-0.8893134128
1817199,48439111402,All Jobs,All Jobs,-0.3106877624,-0.39011900930000004
1818497,48439111405,All Jobs,All Jobs,-0.7480998842000001,-0.7225552701
1819795,48439111407,All Jobs,All Jobs,-0.4064317403,-0.46170533890000004
1821093,48439111408,All Jobs,All Jobs,-0.7540690549,-0.7418695516
1822391,48439111409,All Jobs,All Jobs,-0.3202892876,-0.3825717844
1823689,48439111410,All Jobs,All Jobs,-0.5134797427,-0.5490343349
1824987,48439111530,All Jobs,All Jobs,0.008681611300000001,-0.08898053930000001
1826285,48439111411,All Jobs,All Jobs,-0.6619059974,-0.6516103875
1827583,48439111505,All Jobs,All Jobs,0.0992990555,0.1094480404
1828881,48439111506,All Jobs,All Jobs,0.1574698072,0.139029446
1830179,48439111513,All Jobs,All Jobs,-0.11138149750000001,-0.1276010395
1831477,48439111514,All Jobs,All Jobs,-0.3643345538,-0.35942845430000003
1832775,48439111516,All Jobs,All Jobs,-0.2865745919,-0.3211712922
1834073,48439111522,All Jobs,All Jobs,-0.1838835305,-0.1961798243
1835371,48439111569,All Jobs,All Jobs,0.4128846433,0.34642538
1836669,48439111525,All Jobs,All Jobs,0.5675355611,0.4785957981
1837967,48439111526,All Jobs,All Jobs,-0.40271493,-0.43827003070000004
1839265,48439111529,All Jobs,All Jobs,-0.3612168787,-0.4054250274
1840563,48439111531,All Jobs,All Jobs,-0.1661685139,-0.25425206570000003
1841861,48439111532,All Jobs,All Jobs,-0.3275898125,-0.3972084959
1843159,48439111533,All Jobs,All Jobs,-0.20800580130000001,-0.2750846436
1844457,48439111534,All Jobs,All Jobs,-0.4572337704,-0.5083625274
1845755,48439111536,All Jobs,All Jobs,0.0397358108,0.041870248900000004
1847053,48439111538,All Jobs,All Jobs,0.022854088300000002,-0.0067886092
1848351,48439111540,All Jobs,All Jobs,-0.5017462638,-0.49162298
1849649,48439111541,All Jobs,All Jobs,-0.439047728,-0.46258207
1850947,48439111542,All Jobs,All Jobs,-0.6517653502,-0.6490665325
1852245,48439111543,All Jobs,All Jobs,-0.5123502604,-0.5349455901
1853543,48439111545,All Jobs,All Jobs,-0.49174880120000003,-0.5067969973
1854841,48439111546,All Jobs,All Jobs,-0.1272819533,-0.2178050467
1856139,48439111551,All Jobs,All Jobs,-0.5518535269,-0.5771447812
1857437,48439111552,All Jobs,All Jobs,-0.0636311318,-0.1919952956
1858735,48439111554,All Jobs,All Jobs,-0.3231569045,-0.3253860081
1860033,48439111555,All Jobs,All Jobs,-0.1676005562,-0.17137042090000001
1861331,48439111556,All Jobs,All Jobs,0.0717729933,0.019421442100000002
1862629,48439111557,All Jobs,All Jobs,-0.128623376,-0.16361920600000002
1863927,48439111559,All Jobs,All Jobs,-0.307475896,-0.3104400811
1865225,48439111560,All Jobs,All Jobs,-0.7063068664000001,-0.6851736747
1866523,48439111561,All Jobs,All Jobs,-0.3405035093,-0.3595326836
1867821,48439111570,All Jobs,All Jobs,0.0442632201,0.0070359157
1869119,48439111562,All Jobs,All Jobs,-0.3317610603,-0.3466405561
1870417,48439111563,All Jobs,All Jobs,-0.3244830087,-0.3150431287
1871715,48439111564,All Jobs,All Jobs,-0.8916550056,-0.8491907035
1873013,48439111565,All Jobs,All Jobs,-0.9476954270000001,-0.8953290818
1874311,48439111566,All Jobs,All Jobs,-0.6279675497,-0.612667892
1875609,48439113003,All Jobs,All Jobs,0.7677551065,0.8333105641
1876907,48439113004,All Jobs,All Jobs,0.3003443961,0.306196311
1878205,48439113005,All Jobs,All Jobs,0.6473725128000001,0.6183026968
1879503,48439113006,All Jobs,All Jobs,0.3639367972,0.32325554770000003
1880801,48439113007,All Jobs,All Jobs,0.3852015565,0.3716586617
1882099,48439113102,All Jobs,All Jobs,-0.49753403690000003,-0.4904877253
1883397,48439113104,All Jobs,All Jobs,0.0147423343,-0.0121612792
1884695,48439113107,All Jobs,All Jobs,0.0374911754,0.0543134033
1885993,48439113108,All Jobs,All Jobs,-0.2229783538,-0.24359126120000002
1887291,48439113109,All Jobs,All Jobs,1.2907177521,1.1520791694
1888589,48439113110,All Jobs,All Jobs,0.2782691933,0.25281941950000003
1889887,48439113112,All Jobs,All Jobs,0.17568127120000002,0.18878869310000002
1891185,48439113115,All Jobs,All Jobs,0.4793738843,0.4558671376
1892483,48439113116,All Jobs,All Jobs,0.252398999,0.24327782320000002
1893781,48439113117,All Jobs,All Jobs,0.2290144583,0.22959029520000002
1895079,48439113118,All Jobs,All Jobs,0.6993620396,0.666676939
1896377,48439113119,All Jobs,All Jobs,-0.3872678901,-0.3731378484
1897675,48439113120,All Jobs,All Jobs,-0.3576641015,-0.3449416516
1898973,48439113122,All Jobs,All Jobs,0.1546404859,0.1424132111
1900271,48439113206,All Jobs,All Jobs,-0.3716953797,-0.3883672697
1901569,48439113207,All Jobs,All Jobs,-0.7554008275,-0.7481618669
1902867,48439113210,All Jobs,All Jobs,-0.3070670549,-0.34644537010000004
1904165,48439113212,All Jobs,All Jobs,-0.3243259096,-0.34859782980000004
1905463,48439113213,All Jobs,All Jobs,0.3402537504,0.19859122440000002
1906761,48439113214,All Jobs,All Jobs,-0.6095791509,-0.614765303
1908059,48439113215,All Jobs,All Jobs,-0.5029998022000001,-0.5247875999
1909357,48439113216,All Jobs,All Jobs,-0.1300878785,-0.19537876
1910655,48439113217,All Jobs,All Jobs,0.0876983399,-0.0008096304
1911953,48439113218,All Jobs,All Jobs,-0.0786929074,-0.1168939816
1913251,48439113221,All Jobs,All Jobs,-0.3034875791,-0.3229560976
1914549,48439113222,All Jobs,All Jobs,0.0201372624,-0.030939332700000002
1915847,48439113223,All Jobs,All Jobs,0.3826508147,0.2560817138
1917145,48439113301,All Jobs,All Jobs,-0.002540468,-0.0443533024
1918443,48439113302,All Jobs,All Jobs,-0.0070371373,-0.0481062395
1919741,48439113403,All Jobs,All Jobs,0.1397071893,0.0590499333
1921039,48439113404,All Jobs,All Jobs,0.5617185448,0.4476264063
1922337,48439113407,All Jobs,All Jobs,0.0019855733,-0.0664305266
1923635,48439113408,All Jobs,All Jobs,0.19633976490000002,0.0967391747
1924933,48439113409,All Jobs,All Jobs,0.055157035800000004,-0.0254831251
1926231,48439113410,All Jobs,All Jobs,0.3549123641,0.24161411430000002
1927529,48439113511,All Jobs,All Jobs,0.5783083004,0.5372934304
1928827,48439113512,All Jobs,All Jobs,0.7830198012,0.7457430429
1930125,48439113513,All Jobs,All Jobs,0.5942539147,0.526343954
1931423,48439113514,All Jobs,All Jobs,0.4406152622,0.37894670540000003
1932721,48439113516,All Jobs,All Jobs,0.37720022480000004,0.31582281900000003
1934019,48439113517,All Jobs,All Jobs,0.7045399681000001,0.6083055617
1935317,48439113519,All Jobs,All Jobs,0.45825733430000004,0.39333296970000003
1936615,48439113628,All Jobs,All Jobs,1.0123711914,0.9501355361
1937913,48439113809,All Jobs,All Jobs,-0.39868867900000005,-0.4393772341
1939211,48439113520,All Jobs,All Jobs,0.7966993607,0.7147681426
1940509,48439113521,All Jobs,All Jobs,0.7500663051,0.6670243952
1941807,48439113522,All Jobs,All Jobs,0.7658470186,0.700715846
1943105,48439113607,All Jobs,All Jobs,0.4442777596,0.35778599580000003
1944403,48439113611,All Jobs,All Jobs,-0.0488592142,-0.0812252905
1945701,48439113612,All Jobs,All Jobs,-0.3708417938,-0.37267126840000003
1946999,48439113613,All Jobs,All Jobs,0.4214886123,0.3328362225
1948297,48439113618,All Jobs,All Jobs,0.1530889452,0.1196114758
1949595,48439113619,All Jobs,All Jobs,-0.151112674,-0.1626214071
1950893,48439113622,All Jobs,All Jobs,-0.32123170030000003,-0.3324573377
1952191,48439113623,All Jobs,All Jobs,0.11508902580000001,0.06911828290000001
1953489,48439113624,All Jobs,All Jobs,0.4595539233,0.390164763
1954787,48439113625,All Jobs,All Jobs,-0.0478640981,-0.0845933178
1956085,48439113626,All Jobs,All Jobs,-0.0663523127,-0.0994692947
1957383,48439113629,All Jobs,All Jobs,0.2905037623,0.2126491423
1958681,48439113630,All Jobs,All Jobs,0.4946545477,0.4117322098
1959979,48439113632,All Jobs,All Jobs,0.028976029700000003,0.0146118711
1961277,48439113633,All Jobs,All Jobs,0.180814401,0.1776468262
1962575,48439113634,All Jobs,All Jobs,0.0421812632,0.0328423261
1963873,48439113635,All Jobs,All Jobs,0.1540510768,0.1431324347
1965171,48439113636,All Jobs,All Jobs,0.4412231654,0.4149140142
1966469,48439113637,All Jobs,All Jobs,0.4055375015,0.3609812068
1967767,48439113638,All Jobs,All Jobs,0.5972342356,0.5463186986
1969065,48439113639,All Jobs,All Jobs,-0.3590636802,-0.3460283126
1970363,48439113640,All Jobs,All Jobs,-0.2318006443,-0.24597500890000001
1971661,48439113707,All Jobs,All Jobs,-0.2483371722,-0.24551254730000002
1972959,48439113709,All Jobs,All Jobs,0.5725747286,0.5415480273000001
1974257,48439113950,All Jobs,All Jobs,-0.6813322740000001,-0.6938761357000001
1975555,48439113710,All Jobs,All Jobs,-0.1072135904,-0.10642773600000001
1976853,48439113712,All Jobs,All Jobs,1.5078409172,1.4938683896
1978151,48439113711,All Jobs,All Jobs,0.4094685534,0.3878418233
1979449,48439113713,All Jobs,All Jobs,0.9975015091,0.7915722668
1980747,48439113714,All Jobs,All Jobs,-0.07735087460000001,-0.080407872
1982045,48439113715,All Jobs,All Jobs,0.3747338161,0.27877653550000003
