,GEOID,Category,Category Type,Openings_2024_zscore,Jobs_2024_zscore,Openings_2024_zscore_color
1394051,48139060104,All Jobs,All Jobs,-1.1330248109,-1.0529407181,-1.5SD ~ -0.5SD
1395349,48139060105,All Jobs,All Jobs,-1.4841099484,-1.3740791047,-1.5SD ~ -0.5SD
1396647,48139060106,All Jobs,All Jobs,-1.3512988525,-1.2480235539,-1.5SD ~ -0.5SD
1397945,48139060206,All Jobs,All Jobs,-0.8263035442000001,-0.7787348536,-1.5SD ~ -0.5SD
1399243,48139060207,All Jobs,All Jobs,-1.0956847609,-1.0132625127,-1.5SD ~ -0.5SD
1400541,48139060209,All Jobs,All Jobs,-1.0821287697,-1.0034491217,-1.5SD ~ -0.5SD
1401839,48139060211,All Jobs,All Jobs,-1.0691760484,-0.9869768790000001,-1.5SD ~ -0.5SD
1403137,48139060212,All Jobs,All Jobs,-0.9013184669000001,-0.8528420487,-1.5SD ~ -0.5SD
1404435,48139060215,All Jobs,All Jobs,-1.1080216519,-1.0328946692,-1.5SD ~ -0.5SD
1405733,48139060216,All Jobs,All Jobs,-1.0217396395,-0.9503321132,-1.5SD ~ -0.5SD
1407031,48139060217,All Jobs,All Jobs,-1.3206275902,-1.2187013812,-1.5SD ~ -0.5SD
1408329,48139060218,All Jobs,All Jobs,-1.3158659168,-1.2200460588,-1.5SD ~ -0.5SD
1409627,48139060219,All Jobs,All Jobs,-1.1498228753,-1.0595635805999999,-1.5SD ~ -0.5SD
1410925,48139060220,All Jobs,All Jobs,-0.8124987025,-0.7523765516,-1.5SD ~ -0.5SD
1412223,48139060221,All Jobs,All Jobs,-1.1233528445,-1.031035177,-1.5SD ~ -0.5SD
1413521,48139060500,All Jobs,All Jobs,-1.1305185186,-1.0417061303,-1.5SD ~ -0.5SD
1414819,48139060601,All Jobs,All Jobs,-0.9455269462,-0.9076677093000001,-1.5SD ~ -0.5SD
1416117,48139060602,All Jobs,All Jobs,-1.08899336,-1.0172772625,-1.5SD ~ -0.5SD
1417415,48139060702,All Jobs,All Jobs,-0.8627021878000001,-0.7975176151000001,-1.5SD ~ -0.5SD
1418713,48139060704,All Jobs,All Jobs,-1.0675083316,-0.9972948832,-1.5SD ~ -0.5SD
1420011,48139060802,All Jobs,All Jobs,-1.155856628,-1.0694787266,-1.5SD ~ -0.5SD
1421309,48139060803,All Jobs,All Jobs,-1.1347865458,-1.0667769589,-1.5SD ~ -0.5SD
1422607,48139060900,All Jobs,All Jobs,-1.5302469625000001,-1.4240382957,-2.5SD ~ -1.5SD
1423905,48139061000,All Jobs,All Jobs,-1.7234226967000001,-1.6078233382,-2.5SD ~ -1.5SD
1425203,48139061100,All Jobs,All Jobs,-1.3255862286,-1.2369528285,-1.5SD ~ -0.5SD
1426501,48139060801,All Jobs,All Jobs,-1.0033199523,-0.9561765865,-1.5SD ~ -0.5SD
1427799,48139061401,All Jobs,All Jobs,-1.4583013103,-1.3524802805,-1.5SD ~ -0.5SD
1429097,48139061402,All Jobs,All Jobs,-1.3349239365,-1.2398292469,-1.5SD ~ -0.5SD
1430395,48139061500,All Jobs,All Jobs,-1.32861194,-1.229421459,-1.5SD ~ -0.5SD
1431693,48139061600,All Jobs,All Jobs,-1.1695561664,-1.0954279096,-1.5SD ~ -0.5SD
1432991,48139061700,All Jobs,All Jobs,-1.4280023111,-1.2971182538,-1.5SD ~ -0.5SD
1434289,48251130100,All Jobs,All Jobs,-1.5711360051,-1.473804778,-2.5SD ~ -1.5SD
1435587,48251130205,All Jobs,All Jobs,-0.8268504941,-0.832494919,-1.5SD ~ -0.5SD
1436885,48251130210,All Jobs,All Jobs,-1.4566124718,-1.3686550065,-1.5SD ~ -0.5SD
1438183,48251130211,All Jobs,All Jobs,-1.3282571026,-1.2570538808,-1.5SD ~ -0.5SD
1439481,48251130212,All Jobs,All Jobs,-1.4302681933999999,-1.3558719771,-1.5SD ~ -0.5SD
1440779,48251130213,All Jobs,All Jobs,-1.4552026381,-1.3790495536,-1.5SD ~ -0.5SD
1442077,48251130214,All Jobs,All Jobs,-1.4059281067,-1.3314894814,-1.5SD ~ -0.5SD
1443375,48251130215,All Jobs,All Jobs,-1.3021780075,-1.2528894579,-1.5SD ~ -0.5SD
1444673,48251130216,All Jobs,All Jobs,-1.1665126892,-1.1138632534,-1.5SD ~ -0.5SD
1445971,48251130217,All Jobs,All Jobs,-1.1297252604999999,-1.0680129215,-1.5SD ~ -0.5SD
1447269,48251130218,All Jobs,All Jobs,-0.9721044494000001,-0.9289564465000001,-1.5SD ~ -0.5SD
1448567,48251130219,All Jobs,All Jobs,-1.2328906223,-1.1660805649000001,-1.5SD ~ -0.5SD
1449865,48251130220,All Jobs,All Jobs,-0.8897589941,-0.8413932171,-1.5SD ~ -0.5SD
1451163,48251130221,All Jobs,All Jobs,-1.2002777809,-1.1406174790999999,-1.5SD ~ -0.5SD
1452461,48251130222,All Jobs,All Jobs,-1.0535986134,-1.0149875053,-1.5SD ~ -0.5SD
1453759,48251130302,All Jobs,All Jobs,-1.5785040473,-1.4882108766,-2.5SD ~ -1.5SD
1455057,48251130303,All Jobs,All Jobs,-1.4239600942,-1.3358768791,-1.5SD ~ -0.5SD
1456355,48251130304,All Jobs,All Jobs,-1.4942677865,-1.4070461632,-1.5SD ~ -0.5SD
1457653,48251130405,All Jobs,All Jobs,-1.27012693,-1.1943923921,-1.5SD ~ -0.5SD
1458951,48251130406,All Jobs,All Jobs,-1.2798275881,-1.199179673,-1.5SD ~ -0.5SD
1460249,48251130411,All Jobs,All Jobs,-1.3024090019,-1.2199232264,-1.5SD ~ -0.5SD
1461547,48251130412,All Jobs,All Jobs,-1.1590241021,-1.0931053822,-1.5SD ~ -0.5SD
1462845,48251130413,All Jobs,All Jobs,-1.3435804585,-1.2629673342,-1.5SD ~ -0.5SD
1464143,48251130414,All Jobs,All Jobs,-1.6025548664,-1.5021833141,-2.5SD ~ -1.5SD
1465441,48251130415,All Jobs,All Jobs,-1.3020565719000001,-1.2253915842,-1.5SD ~ -0.5SD
1466739,48251130416,All Jobs,All Jobs,-1.3034929437,-1.2214306468,-1.5SD ~ -0.5SD
1468037,48251130417,All Jobs,All Jobs,-1.2196202946999999,-1.1386847251,-1.5SD ~ -0.5SD
1469335,48251130418,All Jobs,All Jobs,-0.8255118514,-0.7905123791,-1.5SD ~ -0.5SD
1470633,48251130419,All Jobs,All Jobs,-0.9463610307,-0.8951562347,-1.5SD ~ -0.5SD
1471931,48251130501,All Jobs,All Jobs,-1.5157445292,-1.4150192015,-2.5SD ~ -1.5SD
1473229,48251130502,All Jobs,All Jobs,-1.6597933976,-1.5545749706,-2.5SD ~ -1.5SD
1474527,48251130602,All Jobs,All Jobs,-1.8017509515999999,-1.684666182,-2.5SD ~ -1.5SD
1475825,48251130603,All Jobs,All Jobs,-1.6572045183,-1.5501004714,-2.5SD ~ -1.5SD
1477123,48251130604,All Jobs,All Jobs,-1.7566685403000002,-1.6417100384999999,-2.5SD ~ -1.5SD
1478421,48251130700,All Jobs,All Jobs,-1.3489755768,-1.2770136691,-1.5SD ~ -0.5SD
1479719,48251130800,All Jobs,All Jobs,-1.3307536799,-1.2587895274,-1.5SD ~ -0.5SD
1481017,48251130900,All Jobs,All Jobs,-1.3701300917,-1.2930770873,-1.5SD ~ -0.5SD
1482315,48251131000,All Jobs,All Jobs,-1.4487248445,-1.3716292763,-1.5SD ~ -0.5SD
1483613,48251131100,All Jobs,All Jobs,-1.4033068498,-1.3305305778,-1.5SD ~ -0.5SD
1484911,48257050204,All Jobs,All Jobs,-1.1325500665,-1.0728792189,-1.5SD ~ -0.5SD
1486209,48257050207,All Jobs,All Jobs,-1.2236152998,-1.1492473004,-1.5SD ~ -0.5SD
1487507,48257050208,All Jobs,All Jobs,-1.1874921677999999,-1.115768397,-1.5SD ~ -0.5SD
1488805,48257050209,All Jobs,All Jobs,-1.173970582,-1.1054214869,-1.5SD ~ -0.5SD
1490103,48257050210,All Jobs,All Jobs,-1.3115327533,-1.2261280214,-1.5SD ~ -0.5SD
1491401,48257050211,All Jobs,All Jobs,-1.2494852159,-1.1641112801,-1.5SD ~ -0.5SD
1492699,48257050212,All Jobs,All Jobs,-1.197218683,-1.1193494728,-1.5SD ~ -0.5SD
1493997,48257050213,All Jobs,All Jobs,-1.1245834061,-1.0441321913,-1.5SD ~ -0.5SD
1495295,48257050214,All Jobs,All Jobs,-1.0025360129,-0.9568115102,-1.5SD ~ -0.5SD
1496593,48257050215,All Jobs,All Jobs,-1.1227973162,-1.045083044,-1.5SD ~ -0.5SD
1497891,48257050300,All Jobs,All Jobs,-1.4140178206,-1.315789544,-1.5SD ~ -0.5SD
1499189,48257050401,All Jobs,All Jobs,-1.4225160834000001,-1.3211041495,-1.5SD ~ -0.5SD
1500487,48257050402,All Jobs,All Jobs,-1.458563987,-1.355890171,-1.5SD ~ -0.5SD
1501785,48257050500,All Jobs,All Jobs,-1.0332426591,-0.9873548071,-1.5SD ~ -0.5SD
1503083,48257050601,All Jobs,All Jobs,-1.6356522482,-1.5229111523999999,-2.5SD ~ -1.5SD
1504381,48257050801,All Jobs,All Jobs,-1.4536519764,-1.3478203314,-1.5SD ~ -0.5SD
1505679,48257050802,All Jobs,All Jobs,-1.7355160716,-1.6176426523,-2.5SD ~ -1.5SD
1506977,48257051000,All Jobs,All Jobs,-1.3924444725,-1.3080625008,-1.5SD ~ -0.5SD
1508275,48257051100,All Jobs,All Jobs,-1.2390330938,-1.1460054504000001,-1.5SD ~ -0.5SD
1509573,48257051201,All Jobs,All Jobs,-1.6438407181999999,-1.5349174364,-2.5SD ~ -1.5SD
1510871,48257051202,All Jobs,All Jobs,-1.6005941903,-1.5019645613,-2.5SD ~ -1.5SD
1512169,48257051301,All Jobs,All Jobs,-1.5788416913,-1.4823826785,-2.5SD ~ -1.5SD
1513467,48257051302,All Jobs,All Jobs,-1.7635368803,-1.6593014495,-2.5SD ~ -1.5SD
1514765,48439111025,All Jobs,All Jobs,-0.5706434042,-0.6965860163,-1.5SD ~ -0.5SD
1516063,48439111567,All Jobs,All Jobs,-0.6614726805000001,-0.6627225819,-1.5SD ~ -0.5SD
1517361,48439113509,All Jobs,All Jobs,1.0311741689,0.9258393205000001,+0.5SD ~ +1.5SD
1518659,48439113510,All Jobs,All Jobs,1.1192588424,1.0259720742,+0.5SD ~ +1.5SD
1519957,48397040301,All Jobs,All Jobs,-1.1784268883,-1.0991532029,-1.5SD ~ -0.5SD
1521255,48397040303,All Jobs,All Jobs,-1.1784268883,-1.0991532029,-1.5SD ~ -0.5SD
1522553,48397040411,All Jobs,All Jobs,-1.3799166153,-1.2828228265,-1.5SD ~ -0.5SD
1523851,48397040412,All Jobs,All Jobs,-1.5347745972,-1.4259915727,-2.5SD ~ -1.5SD
1525149,48397040101,All Jobs,All Jobs,-1.0564327986,-0.9993822104000001,-1.5SD ~ -0.5SD
1526447,48397040103,All Jobs,All Jobs,-1.2225569823,-1.1545409489,-1.5SD ~ -0.5SD
1527745,48397040104,All Jobs,All Jobs,-1.4037504414,-1.3059378372000001,-1.5SD ~ -0.5SD
1529043,48439122200,All Jobs,All Jobs,0.47190077280000003,0.4391206742,-0.5SD ~ +0.5SD
1530341,48397040201,All Jobs,All Jobs,-1.1792455272,-1.1041512894,-1.5SD ~ -0.5SD
1531639,48397040202,All Jobs,All Jobs,-1.0690743851,-1.0099040922,-1.5SD ~ -0.5SD
1532937,48397040203,All Jobs,All Jobs,-1.2571908349,-1.1769477638999999,-1.5SD ~ -0.5SD
1534235,48397040304,All Jobs,All Jobs,-0.7020717714,-0.7072802272000001,-1.5SD ~ -0.5SD
1535533,48397040305,All Jobs,All Jobs,-0.7389680846000001,-0.7125120445,-1.5SD ~ -0.5SD
1536831,48397040403,All Jobs,All Jobs,-1.3485433117,-1.2560884849,-1.5SD ~ -0.5SD
1538129,48397040404,All Jobs,All Jobs,-1.1152641241,-1.0452521556,-1.5SD ~ -0.5SD
1539427,48397040405,All Jobs,All Jobs,-1.2788166481,-1.2022555855000001,-1.5SD ~ -0.5SD
1540725,48397040406,All Jobs,All Jobs,-1.1931480283,-1.1162967194,-1.5SD ~ -0.5SD
1542023,48397040407,All Jobs,All Jobs,-1.3316109475,-1.2401959038,-1.5SD ~ -0.5SD
1543321,48439106005,All Jobs,All Jobs,-0.4193085265,-0.47779515240000003,-0.5SD ~ +0.5SD
1544619,48439106006,All Jobs,All Jobs,-0.5894144854000001,-0.6294644012,-1.5SD ~ -0.5SD
1545917,48397040408,All Jobs,All Jobs,-1.2156763618,-1.1391913812,-1.5SD ~ -0.5SD
1547215,48397040409,All Jobs,All Jobs,-1.2455470083,-1.1610656984,-1.5SD ~ -0.5SD
1548513,48397040410,All Jobs,All Jobs,-1.2442237117000001,-1.1651381764,-1.5SD ~ -0.5SD
1549811,48397040503,All Jobs,All Jobs,-0.8451986565,-0.8414596886,-1.5SD ~ -0.5SD
1551109,48397040507,All Jobs,All Jobs,-0.9186275331,-0.8875536631000001,-1.5SD ~ -0.5SD
1552407,48397040508,All Jobs,All Jobs,-1.273354999,-1.1845223696,-1.5SD ~ -0.5SD
1553705,48397040509,All Jobs,All Jobs,-1.4094975333,-1.3134672031,-1.5SD ~ -0.5SD
1555003,48397040510,All Jobs,All Jobs,-1.3599881223999999,-1.2631260329,-1.5SD ~ -0.5SD
1556301,48397040511,All Jobs,All Jobs,-1.2530162998,-1.1698986471,-1.5SD ~ -0.5SD
1557599,48397040512,All Jobs,All Jobs,-1.1050287888,-1.0328370626,-1.5SD ~ -0.5SD
1558897,48397040513,All Jobs,All Jobs,-1.3681002493,-1.2731467585,-1.5SD ~ -0.5SD
1560195,48397040514,All Jobs,All Jobs,-1.4734302902,-1.3705052423000001,-1.5SD ~ -0.5SD
1561493,48439106503,All Jobs,All Jobs,0.0586551472,-0.0777255895,-0.5SD ~ +0.5SD
1562791,48439111309,All Jobs,All Jobs,-0.7157703958,-0.6902028870000001,-1.5SD ~ -0.5SD
1564089,48439111568,All Jobs,All Jobs,-0.7391180648,-0.7253145213000001,-1.5SD ~ -0.5SD
1565387,48439113946,All Jobs,All Jobs,-0.6955595686,-0.6916636217000001,-1.5SD ~ -0.5SD
1566685,48439100201,All Jobs,All Jobs,-0.2249793232,-0.2738917259,-0.5SD ~ +0.5SD
1567983,48439101301,All Jobs,All Jobs,-0.050896095,-0.1457285238,-0.5SD ~ +0.5SD
1569281,48439100101,All Jobs,All Jobs,0.0744419104,-0.057658406200000005,-0.5SD ~ +0.5SD
1570579,48439100102,All Jobs,All Jobs,-0.11181931340000001,-0.1724503805,-0.5SD ~ +0.5SD
1571877,48439100202,All Jobs,All Jobs,-0.2183502794,-0.2740519688,-0.5SD ~ +0.5SD
1573175,48439100300,All Jobs,All Jobs,-0.7660148731,-0.7618071470000001,-1.5SD ~ -0.5SD
1574473,48439100401,All Jobs,All Jobs,-0.6517163848,-0.6607086981,-1.5SD ~ -0.5SD
1575771,48439100402,All Jobs,All Jobs,-0.6428171221,-0.6469516566,-1.5SD ~ -0.5SD
1577069,48439100503,All Jobs,All Jobs,-0.5296779314,-0.5654475977,-1.5SD ~ -0.5SD
1578367,48439100504,All Jobs,All Jobs,-0.6637419817,-0.7054471616,-1.5SD ~ -0.5SD
1579665,48439100505,All Jobs,All Jobs,-0.9071795489000001,-0.886518593,-1.5SD ~ -0.5SD
1580963,48439100506,All Jobs,All Jobs,-0.6811712453000001,-0.6947032201000001,-1.5SD ~ -0.5SD
1582261,48439100601,All Jobs,All Jobs,-1.1443370063,-1.0969534102,-1.5SD ~ -0.5SD
1583559,48439100602,All Jobs,All Jobs,-0.4401250942,-0.26745273810000003,-0.5SD ~ +0.5SD
1584857,48439100700,All Jobs,All Jobs,-0.6478635174,-0.6563851970000001,-1.5SD ~ -0.5SD
1586155,48439100800,All Jobs,All Jobs,-0.4281346298,-0.4604930607,-0.5SD ~ +0.5SD
1587453,48439100900,All Jobs,All Jobs,-0.2817525684,-0.3294007976,-0.5SD ~ +0.5SD
1588751,48439103702,All Jobs,All Jobs,-0.2717797813,-0.3792708514,-0.5SD ~ +0.5SD
1590049,48439101201,All Jobs,All Jobs,-0.2093949484,-0.18978422050000002,-0.5SD ~ +0.5SD
1591347,48439101202,All Jobs,All Jobs,0.2075595042,0.048476429700000004,-0.5SD ~ +0.5SD
1592645,48439101302,All Jobs,All Jobs,-0.4751851099,-0.5013061472,-0.5SD ~ +0.5SD
1593943,48439101401,All Jobs,All Jobs,-0.3421395752,-0.3930972419,-0.5SD ~ +0.5SD
1595241,48439101402,All Jobs,All Jobs,-0.1795251022,-0.27041856000000003,-0.5SD ~ +0.5SD
1596539,48439101403,All Jobs,All Jobs,-0.1574654349,-0.2582157858,-0.5SD ~ +0.5SD
1597837,48439101500,All Jobs,All Jobs,-0.2554501683,-0.3345461838,-0.5SD ~ +0.5SD
1599135,48439101700,All Jobs,All Jobs,-0.0150652591,-0.0998397183,-0.5SD ~ +0.5SD
1600433,48439102000,All Jobs,All Jobs,0.45448402200000004,0.2745538867,-0.5SD ~ +0.5SD
1601731,48439102101,All Jobs,All Jobs,-0.35526519230000003,-0.3943077099,-0.5SD ~ +0.5SD
1603029,48439102102,All Jobs,All Jobs,-0.6428732009,-0.6694485476,-1.5SD ~ -0.5SD
1604327,48439102202,All Jobs,All Jobs,0.0337551097,-0.1069207892,-0.5SD ~ +0.5SD
1605625,48439102201,All Jobs,All Jobs,-0.7361933778,-0.7387048147,-1.5SD ~ -0.5SD
1606923,48439103602,All Jobs,All Jobs,-0.1876955633,-0.2797460274,-0.5SD ~ +0.5SD
1608221,48439103701,All Jobs,All Jobs,-0.048612459600000005,-0.1676110402,-0.5SD ~ +0.5SD
1609519,48439102301,All Jobs,All Jobs,-0.09388263000000001,-0.21733502300000002,-0.5SD ~ +0.5SD
1610817,48439102302,All Jobs,All Jobs,-0.33421462160000004,-0.42055283590000003,-0.5SD ~ +0.5SD
1612115,48439102401,All Jobs,All Jobs,-0.42174405330000003,-0.4871882784,-0.5SD ~ +0.5SD
1613413,48439102402,All Jobs,All Jobs,-0.5270538290000001,-0.6019218733,-1.5SD ~ -0.5SD
1614711,48439102500,All Jobs,All Jobs,-0.0924434268,-0.21533743260000002,-0.5SD ~ +0.5SD
1616009,48439102601,All Jobs,All Jobs,0.2531515499,0.0574920032,-0.5SD ~ +0.5SD
1617307,48439102602,All Jobs,All Jobs,0.3895823248,0.19397006760000002,-0.5SD ~ +0.5SD
1618605,48439102700,All Jobs,All Jobs,-0.1390288167,-0.1922695173,-0.5SD ~ +0.5SD
1619903,48439103500,All Jobs,All Jobs,-0.09083048910000001,-0.1847197494,-0.5SD ~ +0.5SD
1621201,48439103601,All Jobs,All Jobs,-0.3175927273,-0.3996534319,-0.5SD ~ +0.5SD
1622499,48439103800,All Jobs,All Jobs,-0.0489185282,-0.1713081898,-0.5SD ~ +0.5SD
1623797,48439104100,All Jobs,All Jobs,1.1779576224000001,1.4214212362,+0.5SD ~ +1.5SD
1625095,48439104202,All Jobs,All Jobs,-0.12624585030000002,-0.3364981309,-0.5SD ~ +0.5SD
1626393,48439104203,All Jobs,All Jobs,0.0113489908,-0.2916799581,-0.5SD ~ +0.5SD
1627691,48439104204,All Jobs,All Jobs,0.32589332330000004,0.07097281500000001,-0.5SD ~ +0.5SD
1628989,48439104301,All Jobs,All Jobs,0.4100283044,0.1228897085,-0.5SD ~ +0.5SD
1630287,48439104302,All Jobs,All Jobs,-0.2528819331,-0.3538092362,-0.5SD ~ +0.5SD
1631585,48439104400,All Jobs,All Jobs,-0.1894740838,-0.2454431564,-0.5SD ~ +0.5SD
1632883,48439104502,All Jobs,All Jobs,0.1321606997,0.019050686,-0.5SD ~ +0.5SD
1634181,48439104503,All Jobs,All Jobs,-0.0186739502,-0.1526263252,-0.5SD ~ +0.5SD
1635479,48439104504,All Jobs,All Jobs,-0.4982028391,-0.5428923353,-0.5SD ~ +0.5SD
1636777,48439106512,All Jobs,All Jobs,0.0732774009,-0.0631046909,-0.5SD ~ +0.5SD
1638075,48439104505,All Jobs,All Jobs,-0.0919827903,-0.22097148260000002,-0.5SD ~ +0.5SD
1639373,48439104601,All Jobs,All Jobs,-0.0536272096,-0.2020607321,-0.5SD ~ +0.5SD
1640671,48439104602,All Jobs,All Jobs,-0.0291947717,-0.2070666847,-0.5SD ~ +0.5SD
1641969,48439104603,All Jobs,All Jobs,-0.4335987221,-0.5076203045000001,-0.5SD ~ +0.5SD
1643267,48439105203,All Jobs,All Jobs,-0.5406579116,-0.5984579800000001,-1.5SD ~ -0.5SD
1644565,48439104604,All Jobs,All Jobs,0.0773724907,-0.11315167450000001,-0.5SD ~ +0.5SD
1645863,48439105703,All Jobs,All Jobs,-0.396383851,-0.5075413799,-0.5SD ~ +0.5SD
1647161,48439105705,All Jobs,All Jobs,-0.6648457182,-0.7470179210000001,-1.5SD ~ -0.5SD
1648459,48439104605,All Jobs,All Jobs,-0.4969523072,-0.5610899716000001,-0.5SD ~ +0.5SD
1649757,48439104701,All Jobs,All Jobs,-0.279295148,-0.4195161965,-0.5SD ~ +0.5SD
1651055,48439104702,All Jobs,All Jobs,-0.34099580490000003,-0.4306498059,-0.5SD ~ +0.5SD
1652353,48439104802,All Jobs,All Jobs,-0.4634407216,-0.5653323397000001,-0.5SD ~ +0.5SD
1653651,48439104803,All Jobs,All Jobs,-0.2801946607,-0.4551027527,-0.5SD ~ +0.5SD
1654949,48439104804,All Jobs,All Jobs,-0.23082477440000002,-0.41419175620000004,-0.5SD ~ +0.5SD
1656247,48439104900,All Jobs,All Jobs,-0.2049142905,-0.2813310166,-0.5SD ~ +0.5SD
1657545,48439105007,All Jobs,All Jobs,0.0324887773,-0.0204438446,-0.5SD ~ +0.5SD
1658843,48439105008,All Jobs,All Jobs,-0.44934826640000003,-0.4721341572,-0.5SD ~ +0.5SD
1660141,48439105009,All Jobs,All Jobs,0.7161282974000001,0.60398962,+0.5SD ~ +1.5SD
1661439,48439105201,All Jobs,All Jobs,-0.4530208979,-0.5455278848,-0.5SD ~ +0.5SD
1662737,48439105204,All Jobs,All Jobs,-0.5539602501,-0.6138518737,-1.5SD ~ -0.5SD
1664035,48439105206,All Jobs,All Jobs,-0.4585375043,-0.5582237261,-0.5SD ~ +0.5SD
1665333,48439105207,All Jobs,All Jobs,-0.270696676,-0.4097656166,-0.5SD ~ +0.5SD
1666631,48439106513,All Jobs,All Jobs,-0.3469702035,-0.4053585214,-0.5SD ~ +0.5SD
1667929,48439105403,All Jobs,All Jobs,0.0624427272,-0.1590181092,-0.5SD ~ +0.5SD
1669227,48439105404,All Jobs,All Jobs,-0.31412062300000004,-0.4595756862,-0.5SD ~ +0.5SD
1670525,48439105405,All Jobs,All Jobs,0.1369899677,-0.07904316360000001,-0.5SD ~ +0.5SD
1671823,48439105407,All Jobs,All Jobs,-0.3368358992,-0.45626897190000004,-0.5SD ~ +0.5SD
1673121,48439105701,All Jobs,All Jobs,-0.1128408515,-0.2832108367,-0.5SD ~ +0.5SD
1674419,48439105408,All Jobs,All Jobs,-0.22513152460000002,-0.3724960557,-0.5SD ~ +0.5SD
1675717,48439105502,All Jobs,All Jobs,-0.2685098334,-0.44703679500000004,-0.5SD ~ +0.5SD
1677015,48439105503,All Jobs,All Jobs,-0.6166058496,-0.7200069416,-1.5SD ~ -0.5SD
1678313,48439105505,All Jobs,All Jobs,-0.26222135820000003,-0.4540445657,-0.5SD ~ +0.5SD
1679611,48439105511,All Jobs,All Jobs,-0.5454483681,-0.6950884364000001,-1.5SD ~ -0.5SD
1680909,48439105512,All Jobs,All Jobs,-0.623693708,-0.7337637999000001,-1.5SD ~ -0.5SD
1682207,48439105513,All Jobs,All Jobs,-0.5277683584,-0.5933661476000001,-1.5SD ~ -0.5SD
1683505,48439105514,All Jobs,All Jobs,-0.1909318455,-0.3238971299,-0.5SD ~ +0.5SD
1684803,48439105515,All Jobs,All Jobs,-0.6855139518000001,-0.7767374344,-1.5SD ~ -0.5SD
1686101,48439105516,All Jobs,All Jobs,-0.6420839538,-0.7582242811000001,-1.5SD ~ -0.5SD
1687399,48439105517,All Jobs,All Jobs,-0.41069934140000003,-0.5781485302,-0.5SD ~ +0.5SD
1688697,48439105518,All Jobs,All Jobs,-0.2696565164,-0.4542798447,-0.5SD ~ +0.5SD
1689995,48439105519,All Jobs,All Jobs,-0.678989916,-0.7485154866,-1.5SD ~ -0.5SD
1691293,48439105520,All Jobs,All Jobs,-0.8243169537,-0.8608829691000001,-1.5SD ~ -0.5SD
1692591,48439105600,All Jobs,All Jobs,-0.1615628006,-0.3414413035,-0.5SD ~ +0.5SD
1693889,48439105800,All Jobs,All Jobs,0.20079302740000002,-0.0171630516,-0.5SD ~ +0.5SD
1695187,48439105901,All Jobs,All Jobs,0.1551981066,0.026538667800000002,-0.5SD ~ +0.5SD
1696485,48439105902,All Jobs,All Jobs,-0.28633851800000004,-0.3744065206,-0.5SD ~ +0.5SD
1697783,48439106002,All Jobs,All Jobs,-0.2160616548,-0.19921702970000002,-0.5SD ~ +0.5SD
1699081,48439106004,All Jobs,All Jobs,-0.7538558849,-0.7530475941,-1.5SD ~ -0.5SD
1700379,48439106101,All Jobs,All Jobs,0.1518048266,0.0063954558,-0.5SD ~ +0.5SD
1701677,48439106102,All Jobs,All Jobs,-0.4387552799,-0.4790714341,-0.5SD ~ +0.5SD
1702975,48439106201,All Jobs,All Jobs,-0.21156127460000002,-0.3565865234,-0.5SD ~ +0.5SD
1704273,48439106202,All Jobs,All Jobs,-0.2154803691,-0.31515604540000003,-0.5SD ~ +0.5SD
1705571,48439106300,All Jobs,All Jobs,-0.2407746118,-0.3394122811,-0.5SD ~ +0.5SD
1706869,48439106400,All Jobs,All Jobs,-0.3763898231,-0.43798969930000003,-0.5SD ~ +0.5SD
1708167,48439106502,All Jobs,All Jobs,-0.0528272652,-0.1723147659,-0.5SD ~ +0.5SD
1709465,48439106507,All Jobs,All Jobs,-0.0883091198,-0.16452508670000002,-0.5SD ~ +0.5SD
1710763,48439106514,All Jobs,All Jobs,-0.0064916788,-0.11364280530000001,-0.5SD ~ +0.5SD
1712061,48439106515,All Jobs,All Jobs,-0.18123166000000002,-0.25520150810000003,-0.5SD ~ +0.5SD
1713359,48439106509,All Jobs,All Jobs,-0.5878175814000001,-0.5403292645000001,-1.5SD ~ -0.5SD
1714657,48439106518,All Jobs,All Jobs,2.0468371269,1.8025118191,+1.5SD ~ +2.5SD
1715955,48439106519,All Jobs,All Jobs,0.27978935860000004,0.12638294590000002,-0.5SD ~ +0.5SD
1717253,48439106520,All Jobs,All Jobs,0.1826104655,0.0085990226,-0.5SD ~ +0.5SD
1718551,48439106521,All Jobs,All Jobs,-0.0558514419,-0.1287243062,-0.5SD ~ +0.5SD
1719849,48439106522,All Jobs,All Jobs,-0.1464346031,-0.22572587330000002,-0.5SD ~ +0.5SD
1721147,48439106523,All Jobs,All Jobs,0.6822510533,0.6133775193000001,+0.5SD ~ +1.5SD
1722445,48439106524,All Jobs,All Jobs,0.2047636737,0.1696640317,-0.5SD ~ +0.5SD
1723743,48439106525,All Jobs,All Jobs,-0.16780427990000002,-0.2269195616,-0.5SD ~ +0.5SD
1725041,48439106526,All Jobs,All Jobs,-0.4459546922,-0.46258196360000003,-0.5SD ~ +0.5SD
1726339,48439106600,All Jobs,All Jobs,-0.5537746734,-0.5879313065,-1.5SD ~ -0.5SD
1727637,48439110103,All Jobs,All Jobs,-0.2491060207,-0.2739747365,-0.5SD ~ +0.5SD
1728935,48439106700,All Jobs,All Jobs,-1.1921479381,-1.1324228976,-1.5SD ~ -0.5SD
1730233,48439110102,All Jobs,All Jobs,-0.2617590815,-0.30237882790000004,-0.5SD ~ +0.5SD
