restractid,cat,wac
36047057800,WAC1-10,2105.0
36047057900,WAC1-10,2574.0
36047058000,WAC1-10,2470.0
36047058200,WAC1-10,2049.0
36047058400,WAC1-10,1871.0
36047058600,WAC1-10,2304.0
36047058800,WAC1-10,6582.0
36047058900,WAC1-10,1823.0
36047059000,WAC1-10,6590.0
36047059100,WAC1-10,1822.0
36047059200,WAC1-10,2340.0
36047059300,WAC1-10,2146.0
36047059401,WAC1-10,1904.0
36047059402,WAC1-10,1401.0
36047059600,WAC1-10,1383.0
36047059800,WAC1-10,388.0
36047060000,WAC1-10,6883.0
36047060600,WAC1-10,6758.0
36047060800,WAC1-10,7950.0
36047061002,WAC1-10,1036.0
36047061003,WAC1-10,4345.0
36047061004,WAC1-10,1708.0
36047061200,WAC1-10,897.0
36047061600,WAC1-10,565.0
36047062000,WAC1-10,1215.0
36047062200,WAC1-10,1413.0
36047062600,WAC1-10,723.0
36047062800,WAC1-10,213.0
36047063200,WAC1-10,742.0
36047063600,WAC1-10,1225.0
36047063800,WAC1-10,858.0
36047064000,WAC1-10,1821.0
36047064200,WAC1-10,1927.0
36047064400,WAC1-10,1317.0
36047064600,WAC1-10,2058.0
36047064800,WAC1-10,1954.0
36047065000,WAC1-10,2007.0
36047065200,WAC1-10,656.0
36047065400,WAC1-10,1709.0
36047065600,WAC1-10,1518.0
36047065800,WAC1-10,163.0
36047066000,WAC1-10,626.0
36047066200,WAC1-10,731.0
36047066600,WAC1-10,852.0
36047067000,WAC1-10,754.0
36047067200,WAC1-10,1213.0
36047067400,WAC1-10,1847.0
36047067600,WAC1-10,667.0
36047067800,WAC1-10,907.0
36047068000,WAC1-10,798.0
36047068200,WAC1-10,493.0
36047068600,WAC1-10,1039.0
36047068800,WAC1-10,1256.0
36047069000,WAC1-10,1396.0
36047069200,WAC1-10,844.0
36047069601,WAC1-10,834.0
36047069602,WAC1-10,284.0
36047069800,WAC1-10,1966.0
36047070000,WAC1-10,421.0
36047070201,WAC1-10,652.0
36047070202,WAC1-10,0.0
36047070203,WAC1-10,208.0
36047070600,WAC1-10,731.0
36047072000,WAC1-10,1152.0
36047072200,WAC1-10,1551.0
36047072400,WAC1-10,1536.0
36047072600,WAC1-10,932.0
36047072800,WAC1-10,634.0
36047073000,WAC1-10,429.0
36047073200,WAC1-10,194.0
36047073400,WAC1-10,1421.0
36047073600,WAC1-10,1937.0
36047073800,WAC1-10,3327.0
36047074000,WAC1-10,2479.0
36047074200,WAC1-10,2511.0
36047074400,WAC1-10,1987.0
36047074600,WAC1-10,2271.0
36047074800,WAC1-10,1843.0
36047075000,WAC1-10,1203.0
36047075200,WAC1-10,556.0
36047075400,WAC1-10,5348.0
36047075600,WAC1-10,1907.0
36047075800,WAC1-10,1729.0
36047076000,WAC1-10,6822.0
36047076200,WAC1-10,1105.0
36047076400,WAC1-10,800.0
36047076600,WAC1-10,717.0
36047076800,WAC1-10,8972.0
36047077000,WAC1-10,1103.0
36047077200,WAC1-10,603.0
36047077400,WAC1-10,2800.0
36047077600,WAC1-10,1696.0
36047078000,WAC1-10,658.0
36047078200,WAC1-10,544.0
36047078400,WAC1-10,686.0
36047078600,WAC1-10,2515.0
36047078800,WAC1-10,1060.0
36047079000,WAC1-10,908.0
36047079200,WAC1-10,1891.0
36047079400,WAC1-10,1181.0
36047079601,WAC1-10,797.0
36047079602,WAC1-10,1859.0
36047079801,WAC1-10,856.0
36047079802,WAC1-10,573.0
36047080000,WAC1-10,640.0
36047080200,WAC1-10,732.0
36047080400,WAC1-10,716.0
36047080600,WAC1-10,1288.0
36047080800,WAC1-10,613.0
36047081000,WAC1-10,1478.0
36047081400,WAC1-10,352.0
36047081600,WAC1-10,1201.0
36047081800,WAC1-10,1467.0
36047082000,WAC1-10,1808.0
36047082200,WAC1-10,949.0
36047082400,WAC1-10,1015.0
36047082600,WAC1-10,578.0
36047082800,WAC1-10,806.0
36047083000,WAC1-10,557.0
36047083200,WAC1-10,222.0
36047083400,WAC1-10,413.0
36047083600,WAC1-10,1224.0
36047083800,WAC1-10,459.0
36047084000,WAC1-10,1423.0
36047084600,WAC1-10,1629.0
36047084800,WAC1-10,521.0
36047085000,WAC1-10,626.0
36047085200,WAC1-10,177.0
36047085400,WAC1-10,398.0
36047085600,WAC1-10,712.0
36047085800,WAC1-10,315.0
36047086000,WAC1-10,799.0
36047086200,WAC1-10,842.0
36047086400,WAC1-10,509.0
36047086600,WAC1-10,560.0
36047086800,WAC1-10,903.0
36047087000,WAC1-10,792.0
36047087200,WAC1-10,459.0
36047087401,WAC1-10,2826.0
36047087600,WAC1-10,2913.0
36047087800,WAC1-10,2855.0
36047088000,WAC1-10,2788.0
36047088200,WAC1-10,675.0
36047088400,WAC1-10,665.0
36047088600,WAC1-10,826.0
36047088800,WAC1-10,1068.0
36047089000,WAC1-10,1156.0
36047089200,WAC1-10,933.0
36047089400,WAC1-10,623.0
36047089600,WAC1-10,426.0
36047089800,WAC1-10,439.0
36047090000,WAC1-10,1178.0
36047090200,WAC1-10,1188.0
36047090600,WAC1-10,924.0
36047090800,WAC1-10,1098.0
36047091000,WAC1-10,364.0
36047091200,WAC1-10,509.0
36047091600,WAC1-10,328.0
36047091800,WAC1-10,342.0
36047092000,WAC1-10,343.0
36047092200,WAC1-10,4751.0
36047092400,WAC1-10,990.0
36047092800,WAC1-10,4822.0
36047093000,WAC1-10,764.0
36047093200,WAC1-10,2270.0
36047093400,WAC1-10,1322.0
36047093600,WAC1-10,331.0
36047093800,WAC1-10,391.0
36047094401,WAC1-10,1506.0
36047094402,WAC1-10,951.0
36047094600,WAC1-10,755.0
36047095000,WAC1-10,930.0
36047095400,WAC1-10,750.0
36047095600,WAC1-10,319.0
36047095800,WAC1-10,445.0
36047096000,WAC1-10,1966.0
36047096200,WAC1-10,1316.0
36047096400,WAC1-10,528.0
36047096600,WAC1-10,645.0
36047096800,WAC1-10,1809.0
36047097000,WAC1-10,1888.0
36047097400,WAC1-10,1651.0
36047098200,WAC1-10,1055.0
36047098400,WAC1-10,597.0
36047098600,WAC1-10,982.0
36047098800,WAC1-10,1378.0
36047099000,WAC1-10,947.0
36047099200,WAC1-10,291.0
36047099400,WAC1-10,202.0
36047099600,WAC1-10,113.0
36047099800,WAC1-10,134.0
36047100400,WAC1-10,171.0
36047100600,WAC1-10,121.0
36047100800,WAC1-10,372.0
36047101000,WAC1-10,521.0
36047101200,WAC1-10,351.0
36047101400,WAC1-10,266.0
36047101600,WAC1-10,304.0
36047101800,WAC1-10,47.0
36047102000,WAC1-10,52.0
36047102200,WAC1-10,327.0
36047102400,WAC1-10,439.0
36047102600,WAC1-10,69.0
36047102800,WAC1-10,410.0
36047103400,WAC1-10,444.0
36047105801,WAC1-10,1129.0
36047105804,WAC1-10,1046.0
36047107000,WAC1-10,582.0
36047107800,WAC1-10,98.0
36047109800,WAC1-10,2403.0
36047110400,WAC1-10,911.0
36047110600,WAC1-10,334.0
36047111000,WAC1-10,904.0
36047111600,WAC1-10,1634.0
36047111800,WAC1-10,271.0
36047112000,WAC1-10,594.0
36047112200,WAC1-10,625.0
36047112400,WAC1-10,454.0
36047112600,WAC1-10,453.0
36047112800,WAC1-10,564.0
36047113000,WAC1-10,480.0
36047113200,WAC1-10,410.0
36047113400,WAC1-10,815.0
36047114201,WAC1-10,151.0
36047114202,WAC1-10,195.0
36047114400,WAC1-10,1737.0
36047114600,WAC1-10,404.0
36047115000,WAC1-10,313.0
36047115200,WAC1-10,507.0
36047115600,WAC1-10,672.0
36047115800,WAC1-10,518.0
36047116000,WAC1-10,282.0
36047116200,WAC1-10,202.0
36047116400,WAC1-10,300.0
36047116600,WAC1-10,301.0
36047116800,WAC1-10,2312.0
36047117000,WAC1-10,603.0
36047117201,WAC1-10,396.0
36047117202,WAC1-10,359.0
36047117400,WAC1-10,2547.0
36047117601,WAC1-10,2279.0
36047117602,WAC1-10,596.0
36047117800,WAC1-10,2576.0
36047118000,WAC1-10,482.0
36047118201,WAC1-10,652.0
36047118202,WAC1-10,575.0
36047118400,WAC1-10,695.0
36047118600,WAC1-10,1094.0
36047118800,WAC1-10,1270.0
36047119000,WAC1-10,888.0
36047119200,WAC1-10,2479.0
36047119400,WAC1-10,451.0
36047119600,WAC1-10,746.0
36047119800,WAC1-10,1309.0
36047120000,WAC1-10,707.0
36047120200,WAC1-10,1095.0
36047120800,WAC1-10,441.0
36047121000,WAC1-10,499.0
36047121400,WAC1-10,625.0
36047122000,WAC1-10,130.0
36047123700,WAC1-10,5013.0
36047150200,WAC1-10,412.0
36047152200,WAC1-10,1211.0
36047990100,WAC1-10,1777.0
36061000100,WAC1-10,0.0
36061000201,WAC1-10,3797.0
36061000202,WAC1-10,2426.0
36061000500,WAC1-10,66.0
36061000600,WAC1-10,3565.0
36061000700,WAC1-10,137220.0
36061000800,WAC1-10,6295.0
36061000900,WAC1-10,116398.0
36061001001,WAC1-10,2281.0
36061001002,WAC1-10,2195.0
36061001200,WAC1-10,4718.0
36061001300,WAC1-10,48475.0
36061001401,WAC1-10,5144.0
36061001402,WAC1-10,7200.0
36061001501,WAC1-10,39552.0
36061001502,WAC1-10,86058.0
36061001600,WAC1-10,13407.0
36061001800,WAC1-10,11976.0
36061002000,WAC1-10,1068.0
36061002100,WAC1-10,45770.0
36061002201,WAC1-10,3376.0
36061002202,WAC1-10,3239.0
36061002400,WAC1-10,572.0
36061002500,WAC1-10,3628.0
36061002601,WAC1-10,3352.0
36061002602,WAC1-10,2539.0
36061002700,WAC1-10,8092.0
36061002800,WAC1-10,2012.0
36061002900,WAC1-10,13361.0
36061003001,WAC1-10,8273.0
36061003002,WAC1-10,6932.0
36061003100,WAC1-10,26851.0
36061003200,WAC1-10,6690.0
36061003300,WAC1-10,32269.0
36061003400,WAC1-10,12532.0
36061003601,WAC1-10,11580.0
36061003602,WAC1-10,11257.0
36061003700,WAC1-10,43512.0
36061003800,WAC1-10,18392.0
36061003900,WAC1-10,25342.0
36061004000,WAC1-10,23663.0
36061004100,WAC1-10,28143.0
36061004200,WAC1-10,47752.0
36061004300,WAC1-10,36852.0
36061004400,WAC1-10,8374.0
36061004500,WAC1-10,38968.0
36061004700,WAC1-10,46689.0
36061004800,WAC1-10,21162.0
36061004900,WAC1-10,44844.0
36061005000,WAC1-10,51742.0
36061005200,WAC1-10,83432.0
36061005400,WAC1-10,56421.0
36061005501,WAC1-10,28484.0
36061005502,WAC1-10,31770.0
36061005600,WAC1-10,99956.0
36061005700,WAC1-10,30239.0
36061005800,WAC1-10,110361.0
36061005900,WAC1-10,29219.0
36061006000,WAC1-10,5129.0
36061006100,WAC1-10,42095.0
36061006200,WAC1-10,19891.0
36061006300,WAC1-10,16228.0
36061006400,WAC1-10,11375.0
36061006500,WAC1-10,26347.0
36061006600,WAC1-10,12357.0
36061006700,WAC1-10,25423.0
36061006800,WAC1-10,55992.0
36061006900,WAC1-10,13724.0
36061007000,WAC1-10,28532.0
36061007100,WAC1-10,18972.0
36061007200,WAC1-10,42630.0
36061007300,WAC1-10,15088.0
36061007400,WAC1-10,101995.0
36061007500,WAC1-10,11443.0
36061007600,WAC1-10,159738.0
36061007700,WAC1-10,26419.0
36061007800,WAC1-10,35737.0
36061007900,WAC1-10,11242.0
36061008000,WAC1-10,88902.0
36061008100,WAC1-10,30969.0
36061008200,WAC1-10,125027.0
36061008300,WAC1-10,32444.0
36061008400,WAC1-10,128665.0
36061008601,WAC1-10,20444.0
36061008602,WAC1-10,31118.0
36061008603,WAC1-10,4320.0
36061008700,WAC1-10,27437.0
36061008800,WAC1-10,71620.0
36061008900,WAC1-10,21631.0
36061009000,WAC1-10,66238.0
36061009100,WAC1-10,52928.0
36061009200,WAC1-10,180299.0
36061009300,WAC1-10,9440.0
36061009400,WAC1-10,197259.0
36061009500,WAC1-10,79025.0
36061009600,WAC1-10,160683.0
36061009700,WAC1-10,10508.0
36061009800,WAC1-10,59931.0
36061009900,WAC1-10,13948.0
36061010000,WAC1-10,116503.0
36061010100,WAC1-10,165161.0
36061010200,WAC1-10,169928.0
36061010300,WAC1-10,41867.0
36061010400,WAC1-10,106335.0
36061010601,WAC1-10,18152.0
36061010602,WAC1-10,33939.0
36061010800,WAC1-10,43659.0
36061010900,WAC1-10,189468.0
36061011000,WAC1-10,24369.0
36061011100,WAC1-10,61484.0
36061011201,WAC1-10,77298.0
36061011202,WAC1-10,91388.0
36061011203,WAC1-10,101184.0
36061011300,WAC1-10,199957.0
36061011401,WAC1-10,63211.0
36061011402,WAC1-10,47438.0
36061011500,WAC1-10,32896.0
36061011600,WAC1-10,38647.0
36061011700,WAC1-10,10206.0
36061011800,WAC1-10,36581.0
36061011900,WAC1-10,170873.0
36061012000,WAC1-10,15053.0
36061012100,WAC1-10,27929.0
36061012200,WAC1-10,13117.0
36061012400,WAC1-10,16883.0
36061012500,WAC1-10,165741.0
36061012600,WAC1-10,14509.0
36061012700,WAC1-10,32246.0
36061012800,WAC1-10,16267.0
36061012900,WAC1-10,24386.0
36061013000,WAC1-10,14917.0
36061013100,WAC1-10,122822.0
36061013200,WAC1-10,17011.0
36061013300,WAC1-10,25230.0
36061013400,WAC1-10,11897.0
36061013500,WAC1-10,8115.0
36061013600,WAC1-10,11318.0
36061013700,WAC1-10,67122.0
36061013800,WAC1-10,12010.0
36061013900,WAC1-10,39714.0
36061014000,WAC1-10,18097.0
36061014200,WAC1-10,15923.0
36061014300,WAC1-10,496.0
36061014401,WAC1-10,9816.0
36061014402,WAC1-10,9791.0
36061014500,WAC1-10,38639.0
36061014601,WAC1-10,12859.0
36061014602,WAC1-10,11396.0
36061014700,WAC1-10,24674.0
36061014801,WAC1-10,13601.0
36061014802,WAC1-10,13547.0
36061014900,WAC1-10,27499.0
36061015001,WAC1-10,13135.0
36061015002,WAC1-10,11004.0
36061015100,WAC1-10,2663.0
36061015200,WAC1-10,4758.0
36061015300,WAC1-10,20751.0
36061015400,WAC1-10,8380.0
36061015500,WAC1-10,2058.0
36061015601,WAC1-10,6819.0
36061015602,WAC1-10,5214.0
36061015700,WAC1-10,11537.0
36061015801,WAC1-10,7807.0
36061015802,WAC1-10,4459.0
36061015900,WAC1-10,10579.0
36061016001,WAC1-10,25263.0
36061016002,WAC1-10,22269.0
36061016100,WAC1-10,10525.0
36061016200,WAC1-10,1708.0
36061016300,WAC1-10,9924.0
36061016400,WAC1-10,3236.0
36061016500,WAC1-10,7800.0
36061016600,WAC1-10,2628.0
36061016700,WAC1-10,10767.0
36061016800,WAC1-10,21621.0
36061016900,WAC1-10,8105.0
36061017000,WAC1-10,3475.0
36061017100,WAC1-10,8376.0
36061017200,WAC1-10,2434.0
36061017300,WAC1-10,7791.0
36061017401,WAC1-10,3224.0
36061017402,WAC1-10,1801.0
36061017500,WAC1-10,7813.0
36061017700,WAC1-10,7214.0
36061017800,WAC1-10,1301.0
36061017900,WAC1-10,6199.0
36061018000,WAC1-10,2378.0
36061018100,WAC1-10,6255.0
36061018200,WAC1-10,2050.0
36061018300,WAC1-10,5422.0
36061018400,WAC1-10,2629.0
36061018500,WAC1-10,5607.0
36061018600,WAC1-10,1288.0
36061018700,WAC1-10,6096.0
36061018800,WAC1-10,3423.0
36061018900,WAC1-10,4674.0
36061019000,WAC1-10,2141.0
36061019100,WAC1-10,4710.0
36061019200,WAC1-10,1240.0
36061019300,WAC1-10,3872.0
36061019400,WAC1-10,5627.0
36061019500,WAC1-10,5022.0
36061019600,WAC1-10,5421.0
36061019701,WAC1-10,33959.0
36061019702,WAC1-10,2360.0
36061019800,WAC1-10,5866.0
36061019900,WAC1-10,31675.0
36061020000,WAC1-10,4841.0
36061020101,WAC1-10,31361.0
36061020102,WAC1-10,2039.0
36061020300,WAC1-10,32800.0
36061020500,WAC1-10,30464.0
36061020600,WAC1-10,4470.0
36061020701,WAC1-10,34480.0
36061020800,WAC1-10,3992.0
36061020901,WAC1-10,4743.0
36061021000,WAC1-10,1523.0
36061021100,WAC1-10,2828.0
36061021200,WAC1-10,1528.0
36061021303,WAC1-10,2465.0
36061021400,WAC1-10,682.0
36061021500,WAC1-10,2769.0
36061021600,WAC1-10,1822.0
36061021703,WAC1-10,1593.0
36061021800,WAC1-10,3353.0
36061021900,WAC1-10,2323.0
36061022000,WAC1-10,4600.0
36061022102,WAC1-10,973.0
36061022200,WAC1-10,5315.0
36061022301,WAC1-10,2258.0
36061022302,WAC1-10,590.0
36061022400,WAC1-10,4406.0
36061022500,WAC1-10,2215.0
36061022600,WAC1-10,2388.0
36061022700,WAC1-10,1725.0
36061022800,WAC1-10,1874.0
36061022900,WAC1-10,1549.0
36061023000,WAC1-10,1887.0
36061023100,WAC1-10,1367.0
36061023200,WAC1-10,1888.0
36061023300,WAC1-10,1509.0
36061023400,WAC1-10,1440.0
36061023501,WAC1-10,789.0
36061023502,WAC1-10,422.0
36061023600,WAC1-10,946.0
36061023700,WAC1-10,1952.0
36061023801,WAC1-10,556.0
36061023802,WAC1-10,158.0
36061023900,WAC1-10,1986.0
36061024000,WAC1-10,158.0
36061024100,WAC1-10,2074.0
36061024200,WAC1-10,5475.0
36061024301,WAC1-10,1998.0
36061024302,WAC1-10,204.0
36061024500,WAC1-10,3758.0
36061024700,WAC1-10,1073.0
36061024900,WAC1-10,2068.0
36061025100,WAC1-10,3363.0
36061025300,WAC1-10,3413.0
36061025500,WAC1-10,12570.0
36061025700,WAC1-10,3362.0
36061025900,WAC1-10,1889.0
36061026100,WAC1-10,2990.0
36061026300,WAC1-10,3313.0
36061026500,WAC1-10,2346.0
36061026700,WAC1-10,3941.0
36061026900,WAC1-10,5035.0
36061027100,WAC1-10,5708.0
36061027300,WAC1-10,1153.0
36061027500,WAC1-10,978.0
36061027700,WAC1-10,1987.0
36061027900,WAC1-10,2528.0
36061028100,WAC1-10,1665.0
36061028300,WAC1-10,1114.0
36061028500,WAC1-10,1088.0
36061028700,WAC1-10,1653.0
36061029100,WAC1-10,2220.0
36061029300,WAC1-10,2473.0
36061029500,WAC1-10,2003.0
36061029700,WAC1-10,1424.0
36061029900,WAC1-10,696.0
36061030300,WAC1-10,1857.0
36061030700,WAC1-10,1066.0
36061030900,WAC1-10,1677.0
36061031100,WAC1-10,1117.0
36061031703,WAC1-10,27398.0
36061031704,WAC1-10,11503.0
36061031900,WAC1-10,77135.0
36081000100,WAC1-10,3717.0
36081000200,WAC1-10,393.0
36081000400,WAC1-10,442.0
36081000600,WAC1-10,526.0
36081000700,WAC1-10,6688.0
36081000800,WAC1-10,430.0
36081001000,WAC1-10,754.0
36081001200,WAC1-10,572.0
36081001400,WAC1-10,701.0
36081001600,WAC1-10,638.0
36081001800,WAC1-10,1035.0
36081001900,WAC1-10,11120.0
36081002000,WAC1-10,495.0
36081002200,WAC1-10,628.0
36081002400,WAC1-10,575.0
36081002500,WAC1-10,3204.0
36081002600,WAC1-10,582.0
36081002800,WAC1-10,801.0
36081003000,WAC1-10,685.0
36081003100,WAC1-10,15172.0
36081003200,WAC1-10,4396.0
36081003300,WAC1-10,14356.0
36081003400,WAC1-10,713.0
36081003600,WAC1-10,940.0
36081003700,WAC1-10,1722.0
36081003800,WAC1-10,1121.0
36081003900,WAC1-10,1916.0
36081004001,WAC1-10,2662.0
36081004002,WAC1-10,1418.0
36081004200,WAC1-10,576.0
36081004300,WAC1-10,2975.0
36081004401,WAC1-10,373.0
36081004500,WAC1-10,1105.0
36081004700,WAC1-10,1372.0
36081005000,WAC1-10,377.0
36081005100,WAC1-10,7720.0
36081005200,WAC1-10,694.0
36081005300,WAC1-10,1407.0
36081005400,WAC1-10,639.0
36081005500,WAC1-10,7819.0
36081005700,WAC1-10,5643.0
36081005800,WAC1-10,349.0
36081005900,WAC1-10,3362.0
36081006100,WAC1-10,3682.0
36081006201,WAC1-10,499.0
36081006202,WAC1-10,542.0
36081006300,WAC1-10,3682.0
36081006501,WAC1-10,2106.0
36081006502,WAC1-10,3301.0
36081006900,WAC1-10,3125.0
36081007100,WAC1-10,3311.0
36081007300,WAC1-10,2954.0
36081007500,WAC1-10,3029.0
36081007700,WAC1-10,1609.0
36081007900,WAC1-10,2057.0
36081008100,WAC1-10,2107.0
36081008300,WAC1-10,2541.0
36081008500,WAC1-10,3290.0
36081008600,WAC1-10,687.0
36081008700,WAC1-10,2717.0
36081008800,WAC1-10,267.0
36081009100,WAC1-10,2016.0
36081009400,WAC1-10,640.0
36081009500,WAC1-10,1225.0
36081009600,WAC1-10,602.0
36081009700,WAC1-10,1983.0
36081009800,WAC1-10,781.0
36081009900,WAC1-10,221.0
36081010000,WAC1-10,369.0
36081010100,WAC1-10,1983.0
36081010200,WAC1-10,444.0
36081010300,WAC1-10,667.0
36081010400,WAC1-10,1448.0
36081010500,WAC1-10,239.0
36081010600,WAC1-10,1938.0
36081010701,WAC1-10,1029.0
36081010800,WAC1-10,1029.0
36081011000,WAC1-10,576.0
36081011100,WAC1-10,1043.0
36081011200,WAC1-10,2403.0
36081011300,WAC1-10,2540.0
36081011400,WAC1-10,5521.0
36081011500,WAC1-10,1809.0
36081011600,WAC1-10,4209.0
36081011700,WAC1-10,2602.0
36081011800,WAC1-10,826.0
36081011900,WAC1-10,2039.0
36081012000,WAC1-10,1010.0
36081012100,WAC1-10,1834.0
36081012200,WAC1-10,2814.0
36081012301,WAC1-10,1683.0
36081012400,WAC1-10,1200.0
36081012500,WAC1-10,1095.0
36081012601,WAC1-10,1035.0
36081012602,WAC1-10,766.0
36081012800,WAC1-10,1080.0
36081013000,WAC1-10,1606.0
36081013200,WAC1-10,2647.0
36081013400,WAC1-10,767.0
36081013500,WAC1-10,1244.0
36081013600,WAC1-10,529.0
36081013700,WAC1-10,2955.0
36081013800,WAC1-10,726.0
36081014000,WAC1-10,1508.0
36081014100,WAC1-10,2546.0
36081014201,WAC1-10,1462.0
36081014202,WAC1-10,363.0
36081014300,WAC1-10,2605.0
36081014400,WAC1-10,1596.0
36081014500,WAC1-10,1696.0
36081014700,WAC1-10,2116.0
36081014800,WAC1-10,409.0
36081014900,WAC1-10,3330.0
36081015000,WAC1-10,473.0
36081015100,WAC1-10,833.0
36081015200,WAC1-10,621.0
36081015300,WAC1-10,1614.0
36081015400,WAC1-10,871.0
36081015500,WAC1-10,2769.0
36081015600,WAC1-10,871.0
36081015700,WAC1-10,3724.0
36081015801,WAC1-10,270.0
36081015802,WAC1-10,1890.0
36081015900,WAC1-10,2719.0
36081016100,WAC1-10,2366.0
36081016300,WAC1-10,770.0
36081016400,WAC1-10,1413.0
36081016600,WAC1-10,1098.0
36081016800,WAC1-10,312.0
36081016900,WAC1-10,1614.0
36081017000,WAC1-10,181.0
36081017100,WAC1-10,3144.0
36081017200,WAC1-10,167.0
36081017400,WAC1-10,182.0
36081017600,WAC1-10,442.0
36081017800,WAC1-10,221.0
36081017900,WAC1-10,16633.0
36081018000,WAC1-10,524.0
36081018101,WAC1-10,5965.0
36081018102,WAC1-10,4796.0
36081018200,WAC1-10,269.0
36081018300,WAC1-10,3983.0
36081018401,WAC1-10,364.0
36081018402,WAC1-10,329.0
36081018501,WAC1-10,888.0
36081018502,WAC1-10,2661.0
36081018600,WAC1-10,81.0
36081018700,WAC1-10,631.0
36081018800,WAC1-10,111.0
36081018900,WAC1-10,5289.0
36081019000,WAC1-10,508.0
36081019200,WAC1-10,117.0
36081019400,WAC1-10,118.0
36081019600,WAC1-10,227.0
36081019800,WAC1-10,364.0
36081019900,WAC1-10,3117.0
36081020200,WAC1-10,126.0
36081020400,WAC1-10,755.0
36081020500,WAC1-10,1221.0
36081020600,WAC1-10,562.0
36081020800,WAC1-10,799.0
36081021200,WAC1-10,1369.0
36081021400,WAC1-10,1371.0
36081021600,WAC1-10,3977.0
36081021900,WAC1-10,3244.0
36081022001,WAC1-10,248.0
36081022002,WAC1-10,1146.0
36081022900,WAC1-10,532.0
36081023000,WAC1-10,520.0
36081023200,WAC1-10,1019.0
36081023500,WAC1-10,2563.0
36081023600,WAC1-10,1644.0
36081023800,WAC1-10,2340.0
36081024000,WAC1-10,1806.0
36081024300,WAC1-10,1142.0
36081024500,WAC1-10,2643.0
36081024600,WAC1-10,1856.0
36081024700,WAC1-10,2997.0
36081024900,WAC1-10,3749.0
36081025100,WAC1-10,2357.0
36081025301,WAC1-10,2585.0
36081025302,WAC1-10,1845.0
36081025400,WAC1-10,108.0
36081025500,WAC1-10,3647.0
36081025700,WAC1-10,2835.0
36081025800,WAC1-10,272.0
36081025900,WAC1-10,2652.0
36081026000,WAC1-10,141.0
36081026100,WAC1-10,2583.0
36081026200,WAC1-10,136.0
36081026300,WAC1-10,1184.0
36081026400,WAC1-10,711.0
36081026500,WAC1-10,2900.0
36081026600,WAC1-10,754.0
36081026700,WAC1-10,4819.0
36081026901,WAC1-10,4232.0
36081026902,WAC1-10,2782.0
36081027000,WAC1-10,463.0
36081027100,WAC1-10,1281.0
36081027200,WAC1-10,526.0
36081027300,WAC1-10,1439.0
36081027400,WAC1-10,509.0
36081027500,WAC1-10,1516.0
36081027600,WAC1-10,514.0
36081027700,WAC1-10,1320.0
36081027800,WAC1-10,176.0
36081027900,WAC1-10,2017.0
36081028000,WAC1-10,486.0
36081028100,WAC1-10,2073.0
36081028200,WAC1-10,194.0
36081028300,WAC1-10,2759.0
36081028400,WAC1-10,467.0
36081028500,WAC1-10,2796.0
36081028700,WAC1-10,2535.0
36081028800,WAC1-10,196.0
36081028900,WAC1-10,3369.0
36081029100,WAC1-10,1998.0
36081029300,WAC1-10,2621.0
36081029400,WAC1-10,693.0
36081029500,WAC1-10,1276.0
36081029700,WAC1-10,2630.0
36081029900,WAC1-10,2327.0
36081030600,WAC1-10,659.0
36081030902,WAC1-10,900.0
36081030903,WAC1-10,1232.0
36081030904,WAC1-10,1258.0
36081031700,WAC1-10,525.0
36081032000,WAC1-10,2093.0
36081032700,WAC1-10,1091.0
36081032800,WAC1-10,191.0
36081032900,WAC1-10,1575.0
36081033000,WAC1-10,141.0
36081033100,WAC1-10,3448.0
36081033401,WAC1-10,385.0
36081033402,WAC1-10,113.0
36081033700,WAC1-10,1248.0
36081033900,WAC1-10,1130.0
36081034700,WAC1-10,1600.0
36081035100,WAC1-10,1134.0
36081035200,WAC1-10,2827.0
36081035300,WAC1-10,809.0
36081035700,WAC1-10,3670.0
36081035800,WAC1-10,330.0
36081036100,WAC1-10,836.0
36081036300,WAC1-10,783.0
36081036500,WAC1-10,767.0
36081036600,WAC1-10,170.0
36081036700,WAC1-10,428.0
36081036800,WAC1-10,178.0
36081037100,WAC1-10,352.0
36081037300,WAC1-10,711.0
36081037500,WAC1-10,2335.0
36081037600,WAC1-10,59.0
36081037700,WAC1-10,1343.0
36081037900,WAC1-10,717.0
36081038100,WAC1-10,1014.0
36081038301,WAC1-10,138.0
36081038302,WAC1-10,67.0
36081038400,WAC1-10,470.0
36081039400,WAC1-10,239.0
36081039800,WAC1-10,149.0
36081039900,WAC1-10,725.0
36081040000,WAC1-10,77.0
36081040100,WAC1-10,749.0
36081040200,WAC1-10,79.0
36081040300,WAC1-10,1547.0
36081040400,WAC1-10,73.0
36081040500,WAC1-10,1703.0
36081040700,WAC1-10,1280.0
36081040900,WAC1-10,2133.0
36081041100,WAC1-10,1194.0
36081041300,WAC1-10,1134.0
36081041400,WAC1-10,358.0
36081041500,WAC1-10,643.0
36081042400,WAC1-10,55.0
36081042600,WAC1-10,24.0
36081042700,WAC1-10,1251.0
36081043200,WAC1-10,563.0
36081043400,WAC1-10,411.0
36081043701,WAC1-10,893.0
36081043702,WAC1-10,364.0
36081043900,WAC1-10,593.0
36081044000,WAC1-10,491.0
36081044301,WAC1-10,708.0
36081044302,WAC1-10,1119.0
36081044400,WAC1-10,1156.0
36081044601,WAC1-10,4021.0
36081044602,WAC1-10,2764.0
